id,observed_on,time_observed_at,time_zone,out_of_range,description,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
20863185,2017-09-18,2017-09-18 16:53:00 UTC,Central Time (US & Canada),,Growing at a site where we had removed a heavy red cedar encroachment in the winter followed by a prescribed burn in the spring with a high invasive honeysuckle top-kill. Nice to see this plant fill in the gaps!,false,"Winona County, MN, USA",44.190289276,-91.9810318412,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
20980046,2007-05-28,2007-05-28 16:08:00 UTC,Central Time (US & Canada),,,false,"Madison, WI, USA",43.0386121936,-89.4292151685,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21062103,2019-03-08,2019-03-08 20:53:01 UTC,Eastern Time (US & Canada),,,false,"Apalachicola National Forest, Tallahassee, FL, US",30.3504866667,-84.28273,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21188844,2019-03-12,2019-03-12 22:44:38 UTC,Eastern Time (US & Canada),,,false,"Springhill Rd, Tallahassee, FL 32305, USA",30.33270867,-84.39320907,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21190155,2019-03-12,2019-03-12 23:07:39 UTC,Eastern Time (US & Canada),,,false,"Leon County, US-FL, US",30.32246169,-84.39770713,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21240436,2019-03-14,,Eastern Time (US & Canada),,,false,"Florida, US",30.4871402609,-86.6353715171,obscured,,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21247067,2016-04-20,2016-04-20 12:06:46 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.2030417585,-83.1427640135,obscured,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21367935,2019-03-18,2019-03-18 18:28:21 UTC,Bogota,,,false,"Eglin Air Force Base, DeFuniak Springs, FL, US",30.6258783333,-86.1510166667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21437070,2018-10-01,,Eastern Time (US & Canada),,"",false,"Ontario, CA",42.7397721117,-80.5688854071,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21437080,2018-10-01,,Eastern Time (US & Canada),,"",false,"Ontario, CA",42.6569307467,-80.5209579108,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21539544,2019-03-21,2019-03-21 15:38:00 UTC,Eastern Time (US & Canada),,,false,"Liberty County, FL, USA",30.4875344129,-84.8887409568,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21557479,2019-03-19,2019-03-19 19:51:26 UTC,Eastern Time (US & Canada),,Cary state forest,false,"Callahan, FL 32011, USA",30.4596157074,-81.8914718628,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21793459,2019-03-30,2019-03-30 19:45:04 UTC,Eastern Time (US & Canada),,,false,"North Carolina, US",34.0136131405,-77.919874151,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21884288,2019-04-01,2019-04-01 19:12:22 UTC,Central Time (US & Canada),,,false,"11801–12039 Philadelphia Rd, Moss Point, MS, US",30.5306033333,-88.407975,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21892988,2019-04-01,2019-04-01 19:22:00 UTC,Central Time (US & Canada),,,false,"Jackson County, MS, USA",30.5307904669,-88.4083097944,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21987675,2009-06-06,2009-06-06 13:53:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2314476961,-81.9948030789,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
21988385,2019-04-04,2019-04-04 18:05:00 UTC,Eastern Time (US & Canada),,,false,"32449, Kinard, FL, US",30.264825,-85.1859366667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22164779,2019-04-07,2019-04-07 21:39:19 UTC,Eastern Time (US & Canada),,,false,"Wakulla County, US-FL, US",30.1792106628,-84.3538970947,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22190630,2019-04-07,2019-04-07 21:39:27 UTC,Eastern Time (US & Canada),,Large population along back slope of roadside right-of-way.,false,"209 Mallard Pond Cir, Crawfordville, FL 32327, USA",30.1792602539,-84.3538894653,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22236147,2019-04-09,2019-04-09 14:00:49 UTC,Eastern Time (US & Canada),,,false,"Munson Bike Trails, Tallahassee, FL 32305, USA",30.35297927,-84.26205199,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22265510,2019-04-09,2019-04-09 18:39:03 UTC,Central Time (US & Canada),,,false,"39452, Lucedale, MS, US",30.9237633333,-88.6305466667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22332420,2019-04-09,2019-04-09 13:37:12 UTC,UTC,,Local in frequently mown mixed pine-oak woodland,false,"Mississippi, US",30.8791744853,-88.6875911168,obscured,,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22368295,2019-04-12,2019-04-12 14:07:14 UTC,Eastern Time (US & Canada),,,false,"Georgia, US",30.9567174723,-84.7500212168,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22401963,2019-04-12,2019-04-12 13:13:20 UTC,Central Time (US & Canada),,,false,United States,41.7735901985,-87.4106293281,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22420791,2019-04-13,2019-04-13 17:45:54 UTC,Eastern Time (US & Canada),,,false,"518 Steel Bridge Rd, Macclenny, FL, US",30.3535404755,-82.0864615683,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22705936,2019-04-19,2019-04-19 19:10:29 UTC,Hawaii,,,false,"60187, Winfield, IL, US",41.86905,-88.1467528333,,open,false,,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
22706400,2019-04-19,2019-04-19 14:55:41 UTC,Eastern Time (US & Canada),,,false,"2100 Salem Church Rd, Metter, GA, US",32.4173572753,-82.033047136,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
22758335,2018-06-12,2018-06-12 11:22:13 UTC,UTC,,,false,"Sherburne National Wildlife Refuge, Big Lake, MN, US",45.4598945707,-93.6861870036,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23002277,2019-04-24,2019-04-24 11:25:45 UTC,UTC,,,false,"8765–8911 State Road 20 W, Clarksville, FL, US",30.4336966994,-85.2596346942,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23018315,2019-04-24,2019-04-24 21:07:58 UTC,Central Time (US & Canada),,,false,"Tyler County, US-TX, US",30.9409074051,-94.3382393025,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23073314,2019-04-25,2019-04-25 12:43:15 UTC,Amsterdam,,,false,"Parque Natural da Arrábida, Sesimbra, Setúbal, PT",38.4798966667,-9.0498971667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23086440,2019-04-25,2019-04-25 22:31:00 UTC,Eastern Time (US & Canada),,"",false,"Kalamazoo County, MI, USA",42.4034380293,-85.3843077332,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23086449,2019-04-25,2019-04-25 23:10:00 UTC,Eastern Time (US & Canada),,"",false,"Kalamazoo County, MI, USA",42.399521138,-85.3825049315,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23086470,2019-04-25,2019-04-25 23:40:00 UTC,Eastern Time (US & Canada),,"",false,"Kalamazoo County, MI, USA",42.4010416869,-85.3850941785,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23099048,2019-04-24,2019-04-24 22:58:12 UTC,Central Time (US & Canada),,,false,"5010 Hunters Ridge Dr, Wisconsin Rapids, WI 54494, USA",44.3493647661,-89.7593763471,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23168799,2019-04-26,2019-04-26 17:00:34 UTC,Central Time (US & Canada),,,false,"N 250 W, Lake Village, IN, US",41.1047951505,-87.4389713445,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23200817,2019-04-26,2019-04-26 18:57:22 UTC,Eastern Time (US & Canada),,,false,"Unnamed Road, Tallahassee, FL 32305, USA",30.35381385,-84.2798173,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23200907,2019-04-26,2019-04-26 18:59:28 UTC,Eastern Time (US & Canada),,,false,"Unnamed Road, Tallahassee, FL 32305, USA",30.34320868,-84.28701022,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23433527,2019-04-27,2019-04-27 14:29:43 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.7351177348,-73.8704359464,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23453529,2019-04-27,2019-04-27 18:12:18 UTC,Eastern Time (US & Canada),,,false,"2239–2299 Conservancy Rd, Kershaw, SC, US",34.6727833333,-80.5272216667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23454290,2019-04-27,2019-04-27 15:38:31 UTC,Eastern Time (US & Canada),,,false,"North Carolina, US",35.6418785312,-78.5762646434,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
23464677,2019-04-27,2019-04-27 18:59:41 UTC,Eastern Time (US & Canada),,,false,"Apalachicola National Forest, Tallahassee, FL, US",30.3664913122,-84.2724129268,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24084273,2019-04-27,2019-04-27 20:24:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4206818957,-87.8081053989,,open,false,,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
24172476,2019-04-29,2019-04-29 14:10:32 UTC,Eastern Time (US & Canada),,,false,"Cape May County, US-NJ, US",39.0186743463,-74.9686119156,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24331793,2019-05-01,2019-05-01 20:32:00 UTC,Eastern Time (US & Canada),,Saul Lake Preserve,false,"10469 6 Mile Rd NE, Rockford, MI 49341, USA",43.0672589658,-85.4136334732,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24373433,2016-05-26,2016-05-26 20:45:38 UTC,Eastern Time (US & Canada),,,false,"Michigan, US",42.3562773693,-84.0900386571,obscured,,true,,Lupin vivace,Lupinus perennis,sundial lupine,Plantae,81528
24448432,2019-05-03,2019-05-03 14:08:06 UTC,Eastern Time (US & Canada),,,false,"Huron-Manistee National Forest, White Cloud, MI, US",43.4863101091,-85.6414090749,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24462301,2019-05-03,2019-05-03 19:56:42 UTC,Eastern Time (US & Canada),,,false,"Huron-Manistee National Forest, Newaygo, MI, US",43.4428485738,-85.6700809859,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24475178,2019-05-02,2019-05-02 22:13:00 UTC,Eastern Time (US & Canada),,,false,"Montcalm County, MI, USA",43.1364322262,-85.237556626,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24745688,2005-06-13,2005-06-13 16:16:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.0411026207,-80.3866571537,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24767175,2019-05-02,2019-05-02 17:30:00 UTC,Central Time (US & Canada),,,false,"UW Arboretum Fitchburg, WI, USA",43.027926377,-89.4397843904,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24799311,2019-05-08,2019-05-08 16:10:03 UTC,Central Time (US & Canada),,Identified in the field by Peter Loos. ,false,"Texas, US",30.9458897692,-94.3016572764,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24812505,2019-05-08,2019-05-08 18:00:09 UTC,Central Time (US & Canada),,,false,United States,41.6948547346,-87.5552939041,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24849820,2019-05-09,2019-05-09 16:34:05 UTC,Central Time (US & Canada),,,false,"55033, Hastings, MN, US",44.7610383333,-92.9373383333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24849941,2019-05-09,2019-05-09 14:14:58 UTC,UTC,,,false,"60481, Wilmington, IL, US",41.268136818,-88.1573649869,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24895349,2019-05-10,2019-05-10 18:07:51 UTC,Eastern Time (US & Canada),,,false,"1 N Thompson St, New Buffalo, MI, US",41.7947044697,-86.742936919,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
24897706,2019-05-10,2019-05-10 17:27:23 UTC,Central Time (US & Canada),,,false,"Dunn, WI, USA",42.9917793274,-89.3544082642,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25035539,2019-05-11,2019-05-11 17:55:00 UTC,Eastern Time (US & Canada),,,false,"Pennsylvania, US",40.6671232956,-77.1989416731,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25037208,2019-05-12,2019-05-13 00:06:49 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.876681,-89.8871419833,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25063143,2019-05-04,2019-05-04 21:32:13 UTC,Eastern Time (US & Canada),,,false,"Maryland, US",38.6454688617,-75.7609162954,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25065760,2019-05-10,2019-05-10 18:16:00 UTC,Eastern Time (US & Canada),,,false,"West Virginia, US",38.7855579155,-79.3908223295,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25085226,2009-05-28,2009-05-28 15:21:00 UTC,Eastern Time (US & Canada),,,false,"Lambton, CA-ON, CA",42.4817945219,-82.5948364599,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25120545,2019-05-13,2019-05-13 19:11:44 UTC,Central Time (US & Canada),,,false,"1135–1171 Cypress Ave, Friendship, WI, US",44.00945555,-89.8082116667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25132721,2019-04-28,2019-04-28 21:15:44 UTC,Eastern Time (US & Canada),,,false,"Refuge Visitor's Dr, McBee, SC 29101, USA",34.5433349609,-80.2333297729,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25144220,2019-05-12,2019-05-12 19:08:16 UTC,Eastern Time (US & Canada),,,false,United States,41.3799406342,-74.8254445518,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25157905,2019-05-14,2019-05-14 23:01:00 UTC,Central Time (US & Canada),,,false,"Wisconsin, US",44.2668707701,-89.3708508578,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25176682,2019-05-15,2019-05-15 16:49:29 UTC,Central Time (US & Canada),,,false,"Necedah Wildlife Management Area, Juneau County, US-WI, US",44.0385969833,-90.196121,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25216790,2019-05-13,2019-05-13 14:43:00 UTC,Central Time (US & Canada),,,false,"Mazomanie Oak Barrens Dane County, WI, USA",43.237835523,-89.7462692274,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25230838,2019-05-16,2019-05-16 20:01:35 UTC,Eastern Time (US & Canada),,,false,"Unnamed Road, Tallahassee, FL 32305, USA",30.34332943,-84.29187751,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25233814,2019-05-15,2019-05-15 22:01:58 UTC,Eastern Time (US & Canada),,Locally abundant along trail. Dry oak forest ,false,"County Farm Trl, Middleville, MI, US",42.638305,-85.411775,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25356003,2019-05-15,2019-05-15 22:47:00 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.5018582873,-83.9893031891,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25385166,2019-05-16,2019-05-16 21:49:00 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.6919148691,-83.7209660452,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25418319,2019-05-18,2019-05-18 13:34:00 UTC,Central Time (US & Canada),,,false,"Pleasant Prairie, WI, USA",42.5023566033,-87.8101315087,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25423074,2019-05-19,2019-05-19 22:38:00 UTC,Eastern Time (US & Canada),,,false,"Madison, WI, USA",43.0410766667,-89.4288183333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25481419,2019-05-20,2019-05-21 00:39:06 UTC,Central Time (US & Canada),,,false,"1719 County Road F, Friendship, WI, US",43.9206059167,-89.9010336167,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25513337,2019-05-21,2019-05-21 18:05:47 UTC,Eastern Time (US & Canada),,,false,"49053, Galesburg, MI, US",42.3047203292,-85.4617822264,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25514523,2019-05-21,2019-05-21 18:24:06 UTC,Eastern Time (US & Canada),,,false,"49053, Galesburg, MI, US",42.3048043158,-85.462533664,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25542846,2019-05-16,2019-05-16 18:44:00 UTC,Central Time (US & Canada),,,false,"Walking Iron Dane County, WI, USA",43.1882653024,-89.8153342132,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25559961,2019-05-22,2019-05-22 14:27:47 UTC,Eastern Time (US & Canada),,,false,"Luzerne County, US-PA, US",41.0521917243,-75.9379652241,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25561216,2019-05-14,2019-05-14 23:01:00 UTC,Central Time (US & Canada),,wild lupine growing and unfortunately sharing space with spotted knapweed,false,"Wisconsin, US",44.3639794559,-89.3428356172,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25588610,2019-05-21,,UTC,,,false,"10469 6 Mile Rd NE, Rockford, MI 49341, USA",43.067160991,-85.4136931524,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25592504,2019-05-22,2019-05-22 18:08:03 UTC,UTC,,,false,"11263–12309 52nd St S, Wisconsin Rapids, WI, US",44.2864716667,-89.7599116667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25613154,2019-05-15,2019-05-15 23:01:39 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.4336972145,-83.9711940975,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25631038,2019-05-23,2019-05-23 15:33:46 UTC,Central Time (US & Canada),,,false,"N8392 Shady Ln, Necedah, WI, US",43.9474333333,-90.0507666667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25649125,2019-05-23,2019-05-23 16:19:00 UTC,Central Time (US & Canada),,,false,"Crex Meadows Wildlife Area, Grantsburg, Burnett County, WI, USA",45.878160595,-92.6429750094,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25670293,2019-05-23,2019-05-23 14:12:06 UTC,Eastern Time (US & Canada),,white variation,false,"New York, US",42.7494517111,-73.8775272599,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25700543,2019-05-24,2019-05-24 21:00:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.7924741509,-79.447921017,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25702969,2019-05-24,2019-05-24 23:31:32 UTC,Eastern Time (US & Canada),,,false,"Massachusetts, US",42.2407657985,-71.2254809302,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
